date,t,plan,adjusted,charge,discharge,emergency,spill,soc_end
2025-02-01,0,1256.878018,1256.878018,833.333333,0.000000,0.000000,1.514318,2270.654818
2025-02-01,1,1255.318460,1255.318460,833.333333,0.000000,0.000000,6.577810,3020.654818
2025-02-01,2,1257.212432,1257.212432,833.333333,0.000000,0.000000,13.162432,3770.654818
2025-02-01,3,1277.728170,1277.728170,833.333333,0.000000,0.000000,14.100037,4520.654818
2025-02-01,4,1283.820472,1283.820472,833.333333,0.000000,0.000000,26.076555,5270.654818
2025-02-01,5,1297.483340,1297.483340,833.333333,0.000000,0.000000,58.098340,6020.654818
2025-02-01,6,537.212454,537.212454,100.462271,0.000000,0.000000,0.000000,6111.070862
2025-02-01,7,828.462344,828.462344,376.664661,0.000000,0.000000,0.000000,6450.069056
2025-02-01,8,1242.550316,1242.550316,796.470316,0.000000,0.000000,0.000000,7166.892341
2025-02-01,9,534.925993,534.925993,63.159660,0.000000,0.000000,0.000000,7223.736035
2025-02-01,10,541.728523,541.728523,93.702556,0.000000,0.000000,0.000000,7308.068335
2025-02-01,11,550.168114,550.168114,152.764780,0.000000,0.000000,0.000000,7445.556638
2025-02-01,12,1299.021777,1299.021777,833.333333,0.000000,0.000000,31.597810,8195.556638
2025-02-01,13,594.164023,594.164023,103.603107,0.000000,0.000000,0.000000,8288.799434
2025-02-01,14,577.773645,577.773645,74.553645,0.000000,0.000000,0.000000,8355.897714
2025-02-01,15,582.027754,582.027754,107.954938,0.000000,0.000000,0.000000,8453.057158
2025-02-01,16,587.415300,587.415300,126.030900,0.000000,0.000000,0.000000,8566.484968
2025-02-01,17,577.619531,577.619531,100.677865,0.000000,0.000000,0.000000,8657.095046
2025-02-01,18,560.824313,560.824313,77.424763,0.000000,0.000000,0.000000,8726.777333
2025-02-01,19,559.565688,559.565688,72.963772,0.000000,0.000000,0.000000,8792.444727
2025-02-01,20,566.729002,566.729002,67.880668,0.000000,0.000000,0.000000,8853.537329
2025-02-01,21,559.058204,559.058204,40.748471,0.000000,0.000000,0.000000,8890.210953
2025-02-01,22,577.739586,577.739586,68.606119,0.000000,0.000000,0.000000,8951.956460
2025-02-01,23,611.181140,611.181140,127.564474,0.000000,0.000000,0.000000,9066.764486
2025-02-01,24,599.581200,599.581200,108.394400,0.000000,0.000000,0.000000,9164.319446
2025-02-01,25,567.437166,567.437166,62.791882,0.000000,0.000000,0.000000,9220.832141
2025-02-01,26,564.050734,564.050734,58.472401,0.000000,0.000000,0.000000,9273.457302
2025-02-01,27,616.057803,616.057803,112.826837,0.000000,0.000000,0.000000,9375.001454
2025-02-01,28,650.280757,650.280757,147.434007,0.000000,0.000000,0.000000,9507.692061
2025-02-01,29,630.527049,630.527049,130.885382,0.000000,0.000000,0.000000,9625.488905
2025-02-01,30,587.646669,587.646669,98.863085,0.000000,0.000000,0.000000,9714.465682
2025-02-01,31,576.352503,576.352503,77.837070,0.000000,0.000000,0.000000,9784.519045
2025-02-01,32,1380.790015,1380.790015,833.333333,0.000000,0.000000,18.233349,10534.519045
2025-02-01,33,1408.447850,1408.447850,294.978839,0.000000,0.000000,566.058695,10800.000000
2025-02-01,34,0.000000,0.000000,0.000000,531.181167,0.000000,0.000000,10209.798704
2025-02-01,35,0.000000,0.000000,0.000000,510.983333,0.000000,0.000000,9642.039444
2025-02-01,36,0.000000,0.000000,0.000000,535.187183,0.000000,0.000000,9047.387019
2025-02-01,37,0.000000,0.000000,0.000000,533.355333,0.000000,0.000000,8454.769981
2025-02-01,38,0.000000,0.000000,0.000000,504.520000,0.000000,0.000000,7894.192204
2025-02-01,39,0.000000,0.000000,0.000000,519.553683,0.000000,0.000000,7316.910333
2025-02-01,40,0.000000,0.000000,0.000000,551.480083,0.000000,0.000000,6704.154685
2025-02-01,41,0.000000,0.000000,0.000000,552.041667,0.000000,0.000000,6090.775056
2025-02-01,42,0.000000,0.000000,0.000000,514.558050,0.000000,0.000000,5519.043889
2025-02-01,43,0.000000,0.000000,0.000000,447.908550,0.000000,0.000000,5021.367722
2025-02-01,44,-0.000000,0.000000,0.000000,389.424167,0.000000,0.000000,4588.674204
2025-02-01,45,-0.000000,0.000000,0.000000,377.653750,0.000000,0.000000,4169.058926
2025-02-01,46,0.000000,0.000000,0.000000,361.161350,0.000000,0.000000,3767.768537
2025-02-01,47,0.000000,0.000000,0.000000,299.922917,0.000000,0.000000,3434.520852
2025-02-01,48,0.000000,0.000000,0.000000,202.226233,0.000000,0.000000,3209.825037
2025-02-01,49,0.000000,0.000000,0.000000,129.792600,0.000000,0.000000,3065.611037
2025-02-01,50,0.000000,0.000000,0.000000,86.284583,0.000000,0.000000,2969.739278
2025-02-01,51,0.000000,0.000000,0.000000,35.969150,0.000000,0.000000,2929.773556
2025-02-01,52,0.000000,0.000000,0.000000,62.453933,0.000000,0.000000,2860.380296
2025-02-01,53,0.000000,0.000000,0.000000,115.176667,0.000000,0.000000,2732.406222
2025-02-01,54,0.000000,0.000000,0.000000,45.824117,0.000000,0.000000,2681.490537
2025-02-01,55,0.000000,0.000000,31.360500,0.000000,0.000000,0.000000,2709.714987
2025-02-01,56,0.000000,0.000000,61.700833,0.000000,0.000000,0.000000,2765.245737
2025-02-01,57,0.000000,0.000000,105.108117,0.000000,0.000000,0.000000,2859.843042
2025-02-01,58,0.000000,0.000000,170.197250,0.000000,0.000000,0.000000,3013.020567
2025-02-01,59,0.000000,0.000000,215.430417,0.000000,0.000000,0.000000,3206.907942
2025-02-01,60,0.000000,0.000000,200.417633,0.000000,0.000000,0.000000,3387.283812
2025-02-01,61,0.000000,0.000000,226.920183,0.000000,0.000000,0.000000,3591.511977
2025-02-01,62,0.000000,0.000000,292.225417,0.000000,0.000000,0.000000,3854.514852
2025-02-01,63,0.000000,0.000000,301.087733,0.000000,0.000000,0.000000,4125.493812
2025-02-01,64,0.000000,0.000000,343.217400,0.000000,0.000000,0.000000,4434.389472
2025-02-01,65,0.000000,0.000000,407.350000,0.000000,0.000000,0.000000,4801.004472
2025-02-01,66,0.000000,0.000000,388.483467,0.000000,0.000000,0.000000,5150.639592
2025-02-01,67,0.000000,0.000000,395.240067,0.000000,0.000000,0.000000,5506.355652
2025-02-01,68,0.000000,0.000000,444.527500,0.000000,0.000000,0.000000,5906.430402
2025-02-01,69,0.000000,0.000000,444.107100,0.000000,0.000000,0.000000,6306.126792
2025-02-01,70,0.000000,0.000000,448.267333,0.000000,0.000000,0.000000,6709.567392
2025-02-01,71,285.911045,0.000000,460.622917,0.000000,0.000000,0.000000,7124.128017
2025-02-01,72,443.549370,0.000000,428.641817,0.000000,0.000000,0.000000,7509.905652
2025-02-01,73,0.000000,0.000000,426.387267,0.000000,0.000000,0.000000,7893.654192
2025-02-01,74,-0.000000,0.000000,458.390833,0.000000,0.000000,0.000000,8306.205942
2025-02-01,75,516.099307,0.000000,450.983600,0.000000,0.000000,0.000000,8712.091182
2025-02-01,76,0.000000,0.000000,425.654383,0.000000,0.000000,0.000000,9095.180127
2025-02-01,77,0.000000,0.000000,413.543333,0.000000,0.000000,0.000000,9467.369127
2025-02-01,78,0.000000,0.000000,421.648683,0.000000,0.000000,0.000000,9846.852942
2025-02-01,79,0.000000,0.000000,422.724433,0.000000,0.000000,0.000000,10227.304932
2025-02-01,80,0.000000,0.000000,410.267917,0.000000,0.000000,0.000000,10596.546057
2025-02-01,81,0.000000,0.000000,226.059937,0.000000,0.000000,166.415780,10800.000000
2025-02-01,82,0.000000,0.000000,0.000000,0.000000,0.000000,323.707133,10800.000000
2025-02-01,83,0.000000,0.000000,0.000000,0.000000,0.000000,233.542500,10800.000000
2025-02-01,84,0.000000,0.000000,0.000000,0.000000,0.000000,202.900033,10800.000000
2025-02-01,85,0.000000,0.000000,0.000000,0.000000,0.000000,166.268817,10800.000000
2025-02-01,86,0.000000,0.000000,0.000000,0.000000,0.000000,116.588333,10800.000000
2025-02-01,87,0.000000,0.000000,0.000000,0.000000,0.000000,112.444317,10800.000000
2025-02-01,88,0.000000,0.000000,0.000000,0.000000,0.000000,93.767233,10800.000000
2025-02-01,89,98.620873,0.000000,0.000000,0.000000,0.000000,35.801667,10800.000000
2025-02-01,90,251.400938,57.630513,0.000000,0.000000,0.000000,29.201363,10800.000000
2025-02-01,91,215.548069,92.863671,0.000000,5.070396,0.000000,0.000000,10794.366227
2025-02-01,92,253.551051,157.579899,0.000000,0.437601,0.000000,0.000000,10793.880003
2025-02-01,93,289.376992,178.984331,0.000000,4.176019,0.000000,0.000000,10789.239983
2025-02-01,94,368.980845,252.395959,11.955575,0.000000,0.000000,46.302335,10800.000000
2025-02-01,95,389.474006,260.818647,0.000000,0.000000,0.000000,40.999897,10800.000000
2025-02-01,96,402.064569,288.580125,0.000000,0.000000,0.000000,15.671775,10800.000000
2025-02-01,97,430.399656,346.364081,0.000000,0.000000,0.000000,27.769531,10800.000000
2025-02-01,98,474.490559,430.849904,0.000000,0.000000,0.000000,70.105737,10800.000000
2025-02-01,99,493.000402,445.434037,0.000000,0.000000,0.000000,20.666770,10800.000000
2025-02-01,100,464.812511,427.691326,0.000000,0.000000,0.000000,1.584776,10800.000000
2025-02-01,101,417.676681,392.577191,0.000000,0.000000,0.000000,5.503441,10800.000000
2025-02-01,102,428.825099,398.653393,0.000000,18.992691,0.000000,0.000000,10778.897010
2025-02-01,103,440.386977,437.251883,0.000000,2.528917,0.000000,0.000000,10776.087103
2025-02-01,104,456.236923,442.967132,6.830466,0.000000,0.000000,0.000000,10782.234522
2025-02-01,105,469.911721,467.419359,19.739420,0.000000,0.000000,2.374222,10800.000000
2025-02-01,106,352.548148,352.548148,0.000000,87.344486,0.000000,0.000000,10702.950571
2025-02-01,107,0.000000,0.000000,0.000000,428.470000,0.000000,0.000000,10226.872794
2025-02-01,108,0.000000,0.000000,0.000000,454.135050,0.000000,0.000000,9722.278294
2025-02-01,109,0.000000,0.000000,0.000000,472.265317,0.000000,0.000000,9197.539053
2025-02-01,110,0.000000,0.000000,0.000000,454.168333,0.000000,0.000000,8692.907571
2025-02-01,111,0.000000,0.000000,0.000000,418.372633,0.000000,0.000000,8228.049090
2025-02-01,112,0.000000,0.000000,0.000000,414.082233,0.000000,0.000000,7767.957720
2025-02-01,113,0.000000,0.000000,0.000000,432.138333,0.000000,0.000000,7287.804016
2025-02-01,114,0.000000,0.000000,0.000000,424.014117,0.000000,0.000000,6816.677220
2025-02-01,115,0.000000,0.000000,0.000000,442.412467,0.000000,0.000000,6325.107812
2025-02-01,116,0.000000,0.000000,0.000000,483.746667,0.000000,0.000000,5787.611516
2025-02-01,117,0.000000,0.000000,0.000000,481.184467,0.000000,0.000000,5252.962108
2025-02-01,118,0.000000,0.000000,0.000000,444.765933,0.000000,0.000000,4758.777738
2025-02-01,119,0.000000,0.000000,0.000000,418.095000,0.000000,0.000000,4294.227738
2025-02-01,120,0.000000,0.000000,0.000000,436.740517,0.000000,0.000000,3808.960497
2025-02-01,121,0.000000,0.000000,0.000000,452.697850,0.000000,0.000000,3305.962886
2025-02-01,122,0.000000,0.000000,0.000000,449.968333,0.000000,0.000000,2805.998071
2025-02-01,123,0.000000,0.000000,0.000000,455.066700,0.000000,0.000000,2300.368405
2025-02-01,124,0.000000,0.000000,0.000000,454.012367,0.000000,0.000000,1795.910220
2025-02-01,125,515.603903,515.603903,56.198903,0.000000,0.000000,0.000000,1846.489232
2025-02-01,126,486.187864,486.187864,0.000000,11.232903,0.000000,0.000000,1834.008229
2025-02-01,127,463.388888,463.388888,0.000000,39.894246,0.000000,0.000000,1789.681289
2025-02-01,128,472.417599,472.417599,0.000000,5.139068,0.000000,0.000000,1783.971214
2025-02-01,129,469.840964,469.840964,0.000000,9.294986,0.000000,0.000000,1773.643452
2025-02-01,130,445.186630,445.186630,0.000000,5.017470,0.000000,0.000000,1768.068486
2025-02-01,131,1146.534384,1146.534384,754.449384,0.000000,0.000000,0.000000,2447.072932
2025-02-01,132,1222.732183,1222.732183,833.333333,0.000000,0.000000,17.629033,3197.072932
2025-02-01,133,464.519082,464.519082,100.940865,0.000000,0.000000,0.000000,3287.919710
2025-02-01,134,1196.742318,1196.742318,833.333333,0.000000,0.000000,4.252318,4037.919710
2025-02-01,135,1191.458537,1191.458537,809.407820,0.000000,0.000000,0.000000,4766.386748
2025-02-01,136,477.007409,477.007409,59.838993,0.000000,0.000000,0.000000,4820.241841
2025-02-01,137,1150.617138,1150.617138,718.820471,0.000000,0.000000,0.000000,5467.180266
2025-02-01,138,463.833142,463.833142,57.368192,0.000000,0.000000,0.000000,5518.811639
2025-02-01,139,469.498238,469.498238,68.538372,0.000000,0.000000,0.000000,5580.496173
2025-02-01,140,1191.768057,1191.768057,781.823057,0.000000,0.000000,0.000000,6284.136924
2025-02-01,141,721.431606,721.431606,334.194906,0.000000,0.000000,0.000000,6584.912340
2025-02-01,142,567.091662,567.091662,112.381512,0.000000,0.000000,0.000000,6686.055700
2025-02-01,143,658.154055,658.154055,77.330722,0.000000,0.000000,0.000000,6755.653350
2025-02-02,0,1398.074841,1398.074841,799.410791,0.000000,0.000000,0.000000,7475.123062
2025-02-02,1,1406.409245,1406.409245,824.674762,0.000000,0.000000,0.000000,8217.330348
2025-02-02,2,772.712505,772.712505,188.119172,0.000000,0.000000,0.000000,8386.637602
2025-02-02,3,686.957268,686.957268,100.854401,0.000000,0.000000,0.000000,8477.406564
2025-02-02,4,692.170790,692.170790,104.973924,0.000000,0.000000,0.000000,8571.883095
2025-02-02,5,683.534472,683.534472,87.461139,0.000000,0.000000,0.000000,8650.598120
2025-02-02,6,682.036424,682.036424,69.981607,0.000000,0.000000,0.000000,8713.581567
2025-02-02,7,695.872642,695.872642,97.548342,0.000000,0.000000,0.000000,8801.375075
2025-02-02,8,705.827594,705.827594,133.594261,0.000000,0.000000,0.000000,8921.609910
2025-02-02,9,683.868899,683.868899,92.216165,0.000000,0.000000,0.000000,9004.604458
2025-02-02,10,662.078694,662.078694,37.782994,0.000000,0.000000,0.000000,9038.609153
2025-02-02,11,681.361983,681.361983,52.696983,0.000000,0.000000,0.000000,9086.036438
2025-02-02,12,749.335097,749.335097,150.260980,0.000000,0.000000,0.000000,9221.271321
2025-02-02,13,771.386787,771.386787,159.526203,0.000000,0.000000,0.000000,9364.844903
2025-02-02,14,742.366905,742.366905,95.228571,0.000000,0.000000,0.000000,9450.550618
2025-02-02,15,742.202879,742.202879,123.667645,0.000000,0.000000,0.000000,9561.851498
2025-02-02,16,733.845706,733.845706,101.003190,0.000000,0.000000,0.000000,9652.754369
2025-02-02,17,706.649053,706.649053,23.907386,0.000000,0.000000,0.000000,9674.271017
2025-02-02,18,699.807796,699.807796,49.516529,0.000000,0.000000,0.000000,9718.835893
2025-02-02,19,722.727273,722.727273,97.443573,0.000000,0.000000,0.000000,9806.535109
2025-02-02,20,742.295238,742.295238,93.468572,0.000000,0.000000,0.000000,9890.656823
2025-02-02,21,719.310320,719.310320,52.073354,0.000000,0.000000,0.000000,9937.522841
2025-02-02,22,723.949190,723.949190,65.393690,0.000000,0.000000,0.000000,9996.377163
2025-02-02,23,762.072997,762.072997,124.417997,0.000000,0.000000,0.000000,10108.353360
2025-02-02,24,764.739517,764.739517,128.084934,0.000000,0.000000,0.000000,10223.629800
2025-02-02,25,733.366819,733.366819,87.460153,0.000000,0.000000,0.000000,10302.343938
2025-02-02,26,720.274534,720.274534,67.309534,0.000000,0.000000,0.000000,10362.922518
2025-02-02,27,773.525518,773.525518,117.270035,0.000000,0.000000,0.000000,10468.465550
2025-02-02,28,799.395594,799.395594,134.008494,0.000000,0.000000,0.000000,10589.073195
2025-02-02,29,769.375105,769.375105,88.341771,0.000000,0.000000,0.000000,10668.580789
2025-02-02,30,744.576577,744.576577,53.555810,0.000000,0.000000,0.000000,10716.781018
2025-02-02,31,759.353804,759.353804,80.133838,0.000000,0.000000,0.000000,10788.901472
2025-02-02,32,745.721894,745.721894,12.331698,0.000000,0.000000,85.443529,10800.000000
2025-02-02,33,1490.402661,1490.402661,0.000000,0.000000,0.000000,856.907961,10800.000000
2025-02-02,34,787.007459,787.007459,0.000000,0.000000,0.000000,63.269392,10800.000000
2025-02-02,35,880.026903,880.026903,0.000000,0.000000,0.000000,24.493569,10800.000000
2025-02-02,36,126.221864,126.221864,0.000000,741.027653,0.000000,0.000000,9976.635941
2025-02-02,37,875.467023,856.172157,1.503340,0.000000,0.000000,0.000000,9977.988947
2025-02-02,38,900.223254,849.783887,0.000000,23.717780,0.000000,0.000000,9951.635858
2025-02-02,39,869.037236,835.293580,0.000000,40.718787,0.000000,0.000000,9906.392762
2025-02-02,40,848.743009,831.772087,0.000000,2.981247,0.000000,0.000000,9903.080266
2025-02-02,41,852.543990,816.797228,48.875978,0.000000,0.000000,0.000000,9947.068646
2025-02-02,42,806.657456,767.576688,32.079705,0.000000,0.000000,0.000000,9975.940380
2025-02-02,43,761.041500,761.041500,52.367367,0.000000,0.000000,0.000000,10023.071010
2025-02-02,44,757.139482,745.550784,88.974117,0.000000,0.000000,0.000000,10103.147715
2025-02-02,45,1413.981436,1413.981436,774.280316,0.000000,0.000000,40.654569,10800.000000
2025-02-02,46,701.043386,701.043386,0.000000,0.000000,0.000000,32.395819,10800.000000
2025-02-02,47,61.436854,61.436854,0.000000,749.712312,0.000000,0.000000,9966.986320
2025-02-02,48,0.000000,0.000000,0.000000,822.831350,0.000000,0.000000,9052.729264
2025-02-02,49,0.000000,0.000000,0.000000,758.875867,0.000000,0.000000,8209.533857
2025-02-02,50,0.000000,0.000000,0.000000,692.566250,0.000000,0.000000,7440.015801
2025-02-02,51,0.000000,0.000000,0.000000,640.127500,0.000000,0.000000,6728.763023
2025-02-02,52,0.000000,0.000000,0.000000,586.084300,0.000000,0.000000,6077.558246
2025-02-02,53,0.000000,0.000000,0.000000,521.202917,0.000000,0.000000,5498.443894
2025-02-02,54,0.000000,0.000000,0.000000,454.838833,0.000000,0.000000,4993.067412
2025-02-02,55,0.000000,0.000000,0.000000,413.783567,0.000000,0.000000,4533.307894
2025-02-02,56,0.000000,0.000000,0.000000,374.282500,0.000000,0.000000,4117.438449
2025-02-02,57,116.756754,116.756754,0.000000,172.215963,0.000000,0.000000,3926.087379
2025-02-02,58,0.000000,0.000000,0.000000,231.405400,0.000000,0.000000,3668.970268
2025-02-02,59,0.000000,0.000000,0.000000,222.362917,0.000000,0.000000,3421.900361
2025-02-02,60,0.000000,0.000000,0.000000,210.759533,0.000000,0.000000,3187.723101
2025-02-02,61,0.000000,0.000000,0.000000,192.033283,0.000000,0.000000,2974.352787
2025-02-02,62,0.000000,0.000000,0.000000,165.075000,0.000000,0.000000,2790.936120
2025-02-02,63,0.000000,0.000000,0.000000,126.608650,0.000000,0.000000,2650.259842
2025-02-02,64,229.043412,229.043412,129.243162,0.000000,0.000000,0.000000,2766.578688
2025-02-02,65,962.441723,846.299278,760.835528,0.000000,0.000000,0.000000,3451.330663
2025-02-02,66,970.854983,850.714125,790.193209,0.000000,0.000000,0.000000,4162.504551
2025-02-02,67,977.602858,836.997423,812.952706,0.000000,0.000000,0.000000,4894.161986
2025-02-02,68,998.165415,822.804783,808.400617,0.000000,0.000000,0.000000,5621.722541
2025-02-02,69,933.661822,764.529892,709.484209,0.000000,0.000000,0.000000,6260.258329
2025-02-02,70,890.776106,746.601868,759.219201,0.000000,0.000000,0.000000,6943.555610
2025-02-02,71,874.338541,712.244938,833.333333,0.000000,0.000000,12.314522,7693.555610
2025-02-02,72,866.191624,748.386765,833.333333,0.000000,0.000000,1.690165,8443.555610
2025-02-02,73,882.556116,754.802082,776.696415,0.000000,0.000000,0.000000,9142.582384
2025-02-02,74,886.602980,741.796074,781.334824,0.000000,0.000000,0.000000,9845.783725
2025-02-02,75,886.358635,735.376535,819.304952,0.000000,0.000000,0.000000,10583.158181
2025-02-02,76,884.241053,87.796705,146.970772,0.000000,0.000000,0.000000,10715.431876
2025-02-02,77,141.424519,42.452522,22.990022,0.000000,0.000000,0.000000,10736.122896
2025-02-02,78,117.907790,26.391446,0.000000,19.078387,0.000000,0.000000,10714.924689
2025-02-02,79,136.572163,50.609767,23.838583,0.000000,0.000000,0.000000,10736.379414
2025-02-02,80,227.868379,79.411818,56.835985,0.000000,0.000000,0.000000,10787.531800
2025-02-02,81,236.746271,126.928942,13.853556,0.000000,0.000000,34.613303,10800.000000
2025-02-02,82,0.000000,0.000000,0.000000,105.300150,0.000000,0.000000,10682.999833
2025-02-02,83,0.000000,0.000000,0.000000,99.861667,0.000000,0.000000,10572.042426
2025-02-02,84,0.000000,0.000000,0.000000,146.230067,0.000000,0.000000,10409.564574
2025-02-02,85,0.000000,0.000000,0.000000,200.453550,0.000000,0.000000,10186.838407
2025-02-02,86,0.000000,0.000000,0.000000,230.097083,0.000000,0.000000,9931.174981
2025-02-02,87,0.000000,0.000000,0.000000,252.989850,0.000000,0.000000,9650.075148
2025-02-02,88,0.000000,0.000000,0.000000,306.117450,0.000000,0.000000,9309.944648
2025-02-02,89,1219.948619,1219.948619,833.333333,0.000000,0.000000,13.454035,10059.944648
2025-02-02,90,1276.088038,1251.174502,822.283724,0.000000,0.000000,23.659411,10800.000000
2025-02-02,91,1332.837128,879.950406,0.000000,0.000000,0.000000,429.172789,10800.000000
2025-02-02,92,1169.032536,612.220100,0.000000,0.000000,0.000000,92.183434,10800.000000
2025-02-02,93,629.200388,629.200388,0.000000,0.000000,0.000000,53.853571,10800.000000
2025-02-02,94,680.401654,680.401654,0.000000,0.000000,0.000000,42.220004,10800.000000
2025-02-02,95,739.223665,739.223665,0.000000,0.000000,0.000000,39.134498,10800.000000
2025-02-02,96,760.192201,760.192201,0.000000,0.000000,0.000000,31.330435,10800.000000
2025-02-02,97,801.243020,801.243020,0.000000,0.000000,0.000000,25.622920,10800.000000
2025-02-02,98,854.798102,854.798102,0.000000,0.000000,0.000000,16.226852,10800.000000
2025-02-02,99,897.902039,897.902039,0.000000,0.000000,0.000000,32.944389,10800.000000
2025-02-02,100,938.131085,938.131085,0.000000,0.000000,0.000000,44.916052,10800.000000
2025-02-02,101,956.761826,956.761826,0.000000,0.000000,0.000000,15.194743,10800.000000
2025-02-02,102,977.478155,977.478155,0.000000,8.158112,0.000000,0.000000,10790.935431
2025-02-02,103,989.043556,989.043556,0.000000,16.333344,0.000000,0.000000,10772.787271
2025-02-02,104,1041.366455,1041.366455,14.448122,0.000000,0.000000,0.000000,10785.790581
2025-02-02,105,1078.734195,1078.734195,15.788244,0.000000,0.000000,12.681768,10800.000000
2025-02-02,106,924.176193,924.176193,0.000000,0.000000,0.000000,22.073126,10800.000000
2025-02-02,107,709.617044,709.617044,0.000000,0.000000,0.000000,29.240377,10800.000000
2025-02-02,108,711.359442,523.370251,0.000000,159.199799,0.000000,0.000000,10623.111334
2025-02-02,109,729.708972,691.941781,0.000000,53.475136,0.000000,0.000000,10563.694517
2025-02-02,110,720.402787,633.479729,0.000000,121.796937,0.000000,0.000000,10428.364586
2025-02-02,111,702.924487,667.312557,0.000000,87.289893,0.000000,0.000000,10331.375816
2025-02-02,112,308.595290,300.688618,0.000000,436.777382,0.000000,0.000000,9846.067614
2025-02-02,113,0.000000,0.000000,0.000000,720.628333,0.000000,0.000000,9045.369466
2025-02-02,114,0.000000,0.000000,0.000000,734.142800,0.000000,0.000000,8229.655244
2025-02-02,115,0.000000,0.000000,0.000000,718.803033,0.000000,0.000000,7430.985207
2025-02-02,116,0.000000,0.000000,0.000000,688.355000,0.000000,0.000000,6666.146318
2025-02-02,117,0.000000,0.000000,0.000000,714.805933,0.000000,0.000000,5871.917503
2025-02-02,118,0.000000,0.000000,0.000000,724.814517,0.000000,0.000000,5066.568040
2025-02-02,119,0.000000,0.000000,0.000000,705.315000,0.000000,0.000000,4282.884707
2025-02-02,120,0.000000,0.000000,0.000000,714.353850,0.000000,0.000000,3489.158207
2025-02-02,121,0.000000,0.000000,0.000000,707.176050,0.000000,0.000000,2703.407040
2025-02-02,122,0.000000,0.000000,0.000000,689.720000,0.000000,0.000000,1937.051484
2025-02-02,123,0.000000,0.000000,0.000000,663.346336,51.768681,0.000000,1200.000000
2025-02-02,124,721.728545,699.917005,0.000000,0.000000,19.317345,0.000000,1200.000000
2025-02-02,125,722.931502,722.931502,27.601502,0.000000,0.000000,0.000000,1224.841352
2025-02-02,126,749.969582,749.969582,48.397916,0.000000,0.000000,0.000000,1268.399476
2025-02-02,127,735.009686,735.009686,27.307219,0.000000,0.000000,0.000000,1292.975973
2025-02-02,128,716.929309,716.929309,9.242643,0.000000,0.000000,0.000000,1301.294352
2025-02-02,129,737.430486,737.430486,19.139736,0.000000,0.000000,0.000000,1318.520114
2025-02-02,130,686.159445,686.159445,22.452945,0.000000,0.000000,0.000000,1338.727765
2025-02-02,131,1342.109467,1342.109467,775.357800,0.000000,0.000000,0.000000,2036.549784
2025-02-02,132,1347.077238,1347.077238,810.655572,0.000000,0.000000,0.000000,2766.139799
2025-02-02,133,585.727534,585.727534,46.787718,0.000000,0.000000,0.000000,2808.248745
2025-02-02,134,1368.819713,1368.819713,827.223046,0.000000,0.000000,0.000000,3552.749486
2025-02-02,135,1373.123833,1373.123833,826.573166,0.000000,0.000000,0.000000,4296.665336
2025-02-02,136,1404.829286,1404.829286,833.333333,0.000000,0.000000,27.555253,5046.665336
2025-02-02,137,1399.975569,1399.975569,833.333333,0.000000,0.000000,25.100569,5796.665336
2025-02-02,138,1189.807595,1189.807595,633.061061,0.000000,0.000000,0.000000,6366.420291
2025-02-02,139,1367.966957,1367.966957,805.538424,0.000000,0.000000,0.000000,7091.404872
2025-02-02,140,1400.640924,1400.640924,833.333333,0.000000,0.000000,18.849258,7841.404872
2025-02-02,141,1379.068113,1379.068113,833.333333,0.000000,0.000000,8.586863,8591.404872
2025-02-02,142,666.891981,666.891981,103.066531,0.000000,0.000000,0.000000,8684.164751
2025-02-02,143,657.880722,657.880722,66.504056,0.000000,0.000000,0.000000,8744.018401
2025-02-03,0,637.678044,637.678044,84.465394,0.000000,0.000000,0.000000,8820.037256
2025-02-03,1,637.604271,637.604271,78.073205,0.000000,0.000000,0.000000,8890.303140
2025-02-03,2,642.584723,642.584723,32.964723,0.000000,0.000000,0.000000,8919.971391
2025-02-03,3,644.239735,644.239735,51.822102,0.000000,0.000000,0.000000,8966.611282
2025-02-03,4,664.415941,664.415941,89.103708,0.000000,0.000000,0.000000,9046.804619
2025-02-03,5,684.738780,684.738780,101.178780,0.000000,0.000000,0.000000,9137.865521
2025-02-03,6,666.657561,666.657561,91.408828,0.000000,0.000000,0.000000,9220.133466
2025-02-03,7,678.469874,678.469874,88.116441,0.000000,0.000000,0.000000,9299.438263
2025-02-03,8,714.088632,714.088632,98.225299,0.000000,0.000000,0.000000,9387.841032
2025-02-03,9,698.703484,698.703484,102.317834,0.000000,0.000000,0.000000,9479.927083
2025-02-03,10,686.363836,686.363836,85.653336,0.000000,0.000000,0.000000,9557.015085
2025-02-03,11,702.013980,702.013980,63.695647,0.000000,0.000000,0.000000,9614.341167
2025-02-03,12,713.579547,713.579547,66.761463,0.000000,0.000000,0.000000,9674.426484
2025-02-03,13,711.274482,711.274482,71.199266,0.000000,0.000000,0.000000,9738.505823
2025-02-03,14,705.568665,705.568665,75.163665,0.000000,0.000000,0.000000,9806.153122
2025-02-03,15,710.826387,710.826387,96.290854,0.000000,0.000000,0.000000,9892.814890
2025-02-03,16,702.856213,702.856213,90.312230,0.000000,0.000000,0.000000,9974.095897
2025-02-03,17,689.948548,689.948548,56.823548,0.000000,0.000000,0.000000,10025.237090
2025-02-03,18,670.070394,670.070394,5.992444,0.000000,0.000000,0.000000,10030.630290
2025-02-03,19,683.050435,683.050435,2.921868,0.000000,0.000000,0.000000,10033.259971
