date,plan_cost,up_cost,down_net_cost,emergency_cost,total_cost,inventory_adjusted_cost,plan_kwh,final_kwh,emergency_kwh,up_kwh,down_kwh,charge_kwh,discharge_kwh,spill_kwh,soc_start,soc_end,balance_error,dynamics_error,soc_min,soc_max
2025-11-16,48093.191841,0.000000,0.000000,12673.165852,60766.357693,60711.117087,77061.590506,77061.590506,1909.908623,0.000000,0.000000,22399.518989,18023.101653,160.537409,8093.705520,8227.604107,0.000000,0.000000,1200.000000,10800.000000
2025-11-17,45606.835150,0.000000,0.000000,24897.523787,70504.358937,70442.349713,72829.494461,72829.494461,3823.107531,0.000000,0.000000,19930.035201,16008.053880,34.866337,8227.604107,8377.909255,0.000000,0.000000,1200.000000,10703.917438
2025-11-18,48192.369684,0.000000,0.000000,11348.748410,59541.118094,59559.494834,77384.754678,77384.754678,1929.797822,0.000000,0.000000,23138.875421,18782.578397,67.703643,8377.909255,8333.365581,0.000000,0.000000,1200.000000,10761.080200
2025-11-19,48035.904579,0.000000,0.000000,15976.918953,64012.823532,64051.423487,76832.920322,76832.920322,2677.068470,0.000000,0.000000,22127.096163,18007.154634,21.735663,8333.365581,8239.802534,0.000000,0.000000,1200.000000,10603.723848
2025-11-20,47683.492174,0.000000,0.000000,17117.926644,64801.418817,64772.659618,76588.809075,76588.809075,2545.053596,0.000000,0.000000,22260.685216,17968.416130,48.517551,8239.802534,8309.512417,0.000000,0.000000,1200.000000,10746.341951
2025-11-21,18576.876983,0.000000,0.000000,861.262742,19438.139725,19451.347660,34994.865539,34994.865539,153.150474,0.000000,0.000000,18678.182622,15158.141356,2763.590680,8309.512417,8277.497492,0.000000,0.000000,1200.000000,10800.000000
2025-11-22,19997.081537,0.000000,0.000000,0.000000,19997.081537,20004.789879,38223.980135,38223.980135,0.000000,0.000000,0.000000,18881.204600,15310.591663,4433.537714,8277.497492,8258.813119,0.000000,0.000000,1203.308987,10800.000000
2025-11-23,48572.591434,0.000000,0.000000,11622.360965,60194.952400,60154.038425,77568.497005,77568.497005,2041.671503,0.000000,0.000000,22534.480896,18163.674692,7.266021,8258.813119,8357.985156,0.000000,0.000000,1200.000000,10728.552113
2025-11-24,47544.378207,0.000000,0.000000,13816.976427,61361.354634,61449.185482,76006.607475,76006.607475,2048.894537,0.000000,0.000000,21481.329319,17591.481883,3.710877,8357.985156,8145.090562,0.000000,0.000000,1200.000000,10769.468230
2025-11-25,55832.047609,0.000000,0.000000,0.000000,55832.047609,55759.449411,88071.259059,88071.259059,0.000000,0.000000,0.000000,22006.298965,17666.727422,7563.027049,8145.090562,8321.062496,0.000000,0.000000,1224.500372,10800.000000
2025-11-26,51735.701384,0.000000,0.000000,2520.968275,54256.669659,54163.585360,82672.120572,82672.120572,525.127007,0.000000,0.000000,24674.131120,19782.980540,1548.430116,8321.062496,8546.691015,0.000000,0.000000,1200.000000,10800.000000
2025-11-27,50440.944397,0.000000,0.000000,1799.327675,52240.272072,52270.647523,80309.557672,80309.557672,257.931146,0.000000,0.000000,23665.274662,19235.137264,356.458687,8546.691015,8473.063473,0.000000,0.000000,1200.000000,10800.000000
2025-11-28,19028.702517,0.000000,0.000000,1072.666327,20101.368845,20162.299786,35934.235403,35934.235403,175.472980,0.000000,0.000000,19156.622828,15649.786824,1681.633829,8473.063473,8325.371992,0.000000,0.000000,1200.000000,10800.000000
2025-11-29,23406.143634,0.000000,0.000000,0.000000,23406.143634,23406.423416,45294.732615,45294.732615,0.000000,0.000000,0.000000,18243.396217,14777.761288,6899.647586,8325.371992,8324.693822,0.000000,0.000000,1387.128784,10800.000000
2025-11-30,52644.398757,0.000000,0.000000,8041.820078,60686.218834,60730.136476,83795.752018,83795.752018,1172.222164,0.000000,0.000000,23753.053901,19335.781065,305.873229,8324.693822,8218.241150,0.000000,0.000000,1200.000000,10800.000000
2025-12-01,55326.671699,0.000000,0.000000,20427.625938,75754.297638,75795.663386,86933.777676,86933.777676,4082.531969,0.000000,0.000000,23912.966852,19459.743538,264.158598,8218.241150,8117.974052,0.000000,0.000000,1200.000000,10676.514056
2025-12-02,57306.932707,0.000000,0.000000,21016.325676,78323.258383,78298.451522,90317.532631,90317.532631,4171.710877,0.000000,0.000000,23560.244445,19029.681229,1320.870342,8117.974052,8178.103797,0.000000,0.000000,1200.000000,10800.000000
2025-12-03,50742.390337,0.000000,0.000000,60082.931528,110825.321865,110845.561618,80545.499236,80545.499236,10021.216769,0.000000,0.000000,18139.322563,14737.004791,1.649668,8178.103797,8129.044336,0.000000,0.000000,1200.000000,8873.118424
2025-12-04,56171.796584,0.000000,0.000000,26950.572785,83122.369369,83128.941781,87977.346794,87977.346794,5378.813503,0.000000,0.000000,23173.762473,18785.085481,2196.274556,8129.044336,8113.113360,0.000000,0.000000,1200.000000,10800.000000
2025-12-05,21327.018149,0.000000,0.000000,23317.738523,44644.756672,44669.962567,40730.209360,40730.209360,3798.734320,0.000000,0.000000,17197.735165,13985.152758,4.733589,8113.113360,8052.016389,0.000000,0.000000,1200.000000,9163.248631
2025-12-06,22628.192779,0.000000,0.000000,22734.560730,45362.753509,45312.021880,43343.499819,43343.499819,3808.974750,0.000000,0.000000,17678.272996,14208.728841,18.299597,8052.016389,8174.985595,0.000000,0.000000,1200.000000,8816.382907
2025-12-07,57933.219485,0.000000,0.000000,14210.551345,72143.770830,72161.079770,90787.335541,90787.335541,2775.768352,0.000000,0.000000,23424.095248,19011.277026,1497.604421,8174.985595,8133.030178,0.000000,0.000000,1200.000000,10800.000000
2025-12-08,59646.265255,0.000000,0.000000,2366.739586,62013.004840,61925.338677,93334.933395,93334.933395,350.458716,0.000000,0.000000,24428.733782,19596.028492,1005.475704,8133.030178,8345.525591,0.000000,0.000000,1200.000000,10800.000000
2025-12-09,59620.443818,0.000000,0.000000,3395.034334,63015.478152,62983.511976,93031.903434,93031.903434,521.445994,0.000000,0.000000,24681.167716,19922.010857,1405.738302,8345.525591,8423.008917,0.000000,0.000000,1200.000000,10613.652454
2025-12-10,57457.382374,0.000000,0.000000,16216.672264,73674.054637,73779.443097,90240.134254,90240.134254,2637.678464,0.000000,0.000000,22888.040283,18769.220123,371.374091,8423.008917,8167.556146,0.000000,0.000000,1200.000000,10800.000000
2025-12-11,58869.898608,0.000000,0.000000,36.562527,58906.461135,58829.166622,92105.931347,92105.931347,6.294659,0.000000,0.000000,24277.475254,19496.135093,1369.631145,8167.556146,8354.911549,0.000000,0.000000,1251.388426,10800.000000
2025-12-12,23713.356194,0.000000,0.000000,10891.722444,34605.078637,34728.660854,45278.780423,45278.780423,1669.379128,0.000000,0.000000,18169.045294,14986.524307,51.225080,8354.911549,8055.358640,0.000000,0.000000,1200.000000,10124.318660
2025-12-13,24061.043179,0.000000,0.000000,10053.734167,34114.777346,33971.225161,46221.701987,46221.701987,1549.586069,0.000000,0.000000,19249.592962,15279.007708,2.169418,8055.358640,8403.317075,0.000000,0.000000,1200.000000,10122.725229
2025-12-14,56489.581935,0.000000,0.000000,25154.456840,81644.038775,81673.182739,88876.827059,88876.827059,4143.295566,0.000000,0.000000,22657.784696,18416.383871,0.000000,8403.317075,8332.674556,0.000000,0.000000,1200.000000,10719.764944
2025-12-15,56739.085643,0.000000,0.000000,26810.686655,83549.772299,83544.814829,89537.078888,89537.078888,4301.997725,0.000000,0.000000,22222.866632,17989.707132,136.359147,8332.674556,8344.691044,0.000000,0.000000,1200.000000,10800.000000
2025-12-16,62090.284745,0.000000,0.000000,0.000000,62090.284745,62058.871572,95989.601345,95989.601345,0.000000,0.000000,0.000000,23769.697163,19184.926099,1986.738948,8344.691044,8420.833937,0.000000,0.000000,1355.771385,10800.000000
2025-12-17,61985.348476,0.000000,0.000000,0.000000,61985.348476,61979.540672,96633.086148,96633.086148,0.000000,0.000000,0.000000,23379.111817,18924.410707,3986.537971,8420.833937,8434.911564,0.000000,0.000000,1224.352908,10800.000000
2025-12-18,59112.417701,0.000000,0.000000,2975.300207,62087.717908,62132.678183,91648.198082,91648.198082,439.182201,0.000000,0.000000,23745.666359,19332.071687,307.518644,8434.911564,8325.931636,0.000000,0.000000,1200.000000,10800.000000
2025-12-19,24327.734124,0.000000,0.000000,5973.295509,30301.029633,30397.871053,45486.394844,45486.394844,938.961697,0.000000,0.000000,17993.559233,14786.044895,309.450904,8325.931636,8091.196173,0.000000,0.000000,1200.000000,10800.000000
2025-12-20,25821.399183,0.000000,0.000000,0.000000,25821.399183,25705.104596,48508.815412,48508.815412,0.000000,0.000000,0.000000,19661.231844,15671.898319,1663.129637,8091.196173,8373.084478,0.000000,0.000000,1362.238304,10800.000000
2025-12-21,60906.015686,0.000000,0.000000,0.000000,60906.015686,60854.864967,94993.143706,94993.143706,0.000000,0.000000,0.000000,24241.668505,19524.164948,1237.858283,8373.084478,8497.069523,0.000000,0.000000,1290.170437,10800.000000
2025-12-22,59561.595743,0.000000,0.000000,5493.160473,65054.756217,65097.675073,92899.570095,92899.570095,820.277604,0.000000,0.000000,23864.859430,19424.164670,341.725856,8497.069523,8393.037822,0.000000,0.000000,1200.000000,10800.000000
2025-12-23,61181.575825,0.000000,0.000000,0.000000,61181.575825,61144.285450,95203.617053,95203.617053,0.000000,0.000000,0.000000,23555.531767,18998.630869,3388.623622,8393.037822,8483.426558,0.000000,0.000000,1323.240869,10800.000000
2025-12-24,60783.321039,0.000000,0.000000,1150.962011,61934.283049,61958.514306,94404.612731,94404.612731,168.575027,0.000000,0.000000,23659.126129,19216.753241,2276.255554,8483.426558,8424.692029,0.000000,0.000000,1200.000000,10800.000000
2025-12-25,58761.874662,0.000000,0.000000,9848.087203,68609.961865,68618.255551,92095.299931,92095.299931,1438.803728,0.000000,0.000000,22938.303039,18598.118340,1381.470428,8424.692029,8404.588830,0.000000,0.000000,1200.000000,10800.000000
2025-12-26,24520.206846,0.000000,0.000000,4170.662228,28690.869074,28731.926533,46270.887342,46270.887342,658.888591,0.000000,0.000000,18953.818521,15442.160851,410.495830,8404.588830,8305.068998,0.000000,0.000000,1200.000000,10800.000000
2025-12-27,25487.264356,0.000000,0.000000,0.000000,25487.264356,25404.968934,48495.996456,48495.996456,0.000000,0.000000,0.000000,19858.045306,15905.487228,1204.629312,8305.068998,8504.546186,0.000000,0.000000,1246.009306,10800.000000
2025-12-28,60405.623631,0.000000,0.000000,0.000000,60405.623631,60338.177929,93790.878657,93790.878657,0.000000,0.000000,0.000000,22814.203071,18332.370045,2499.790880,8504.546186,8668.028900,0.000000,0.000000,1334.769519,10800.000000
2025-12-29,59282.970506,0.000000,0.000000,0.000000,59282.970506,59378.011677,92961.289816,92961.289816,0.000000,0.000000,0.000000,23929.382855,19590.134743,1098.275438,8668.028900,8437.657088,0.000000,0.000000,1329.370623,10800.000000
2025-12-30,60204.570255,0.000000,0.000000,0.000000,60204.570255,60189.851751,94173.832440,94173.832440,0.000000,0.000000,0.000000,23880.094204,19310.767528,3380.103164,8437.657088,8473.333507,0.000000,0.000000,1304.706506,10800.000000
2025-12-31,61276.502894,0.000000,0.000000,1997.344550,63273.847444,63338.581201,95939.502417,95939.502417,319.553506,0.000000,0.000000,23897.668345,19498.329628,3213.294272,8473.333507,8316.424319,0.000000,0.000000,1200.000000,10800.000000
